Job_Name	Skillset	Location	Organization
Software Engineer_Data scientist	Project management, Networking, Telecom, Auditing, microsoft...	Bengaluru	Trusting Social
Delivery Manager	Presales, Technical support, Prospecting, Business solutions, Ideas, TIBCO,...	Mumbai	TIBCO Software India Pvt Ltd
Customer Account Executive	Medical, Pharmacology, Clinical research, clinical data, Coaching, Accounts...	Bengaluru	Quintiles Transnational
Central Monitor	life, Telecom, Monitoring, microsoft, MySQL, Messaging, Coding...	Mumbai	Trusting Social
Big Data Architect	SQL, Python, Data modeling, Data analysis, data cleansing, Visualization...	Chennai	First Data India Private Limited
Sr Application Developer	Solution Architect, Com, C++, Data modeling, Debugging, Analytics...	Pune	CENTURYSOFT PVT LTD
Hadoop Solution Architect: Big Data Solution Architect	VLOOKUP, HLOOKUP, Excel, Formulas, Pivot Table, Charts, Filters, Macros...	Bengaluru	Elite Office Staff Pvt. Ltd.
Business Analyst	SQL, Complex query, SAS, Excel, Pivot, Tableau, OBIEE, SPSS, DWH, BI, obi	Bengaluru	SP Staffing Services Private Limited
Data Engineer(f2f Interview on 17/06/2017)	Text Mining, Machine Learning, Information Retrieval, R...	Pune	Human Forte
Solutions Engineer / Data Analytics for US based MNC Company	Budgeting, Forecasting, Sales Analysis, Accounting, Finance...	Mumbai	Pasona India private Limited
Business Analyst, costing, Mumbai (Andheri E), MNC company	Java, J2Ee, Spring Framework, Hadoop, Hive, Tomcat, JBoss, JUnit, Oozie...	Gurgaon	Phoenix IT Services
Big Data Engineer, Bigdata & Java	Business Analysis, Data Analysis, Finance, Financial Analysis...	Hyderabad	Allegis Services India Pvt. Ltd.
Business Analyst for Banking Client @ Hyderabad	Hadoop, Hive, Pig, HBase, Flume, Oozie, Sqoop, Spark, NoSQL, Cassandra	Gurgaon	Mount Talent Consulting Private Limited
Urgently Required for Data Engineer/Hadoop Developer 	business analysis, wireframing, visio, ms office, process mapping, business...	Bengaluru, Chennai, Hyderabad	Creative Hands HR Consultancy
Business Analyst / Senior Business Analyst, Guindy, Chennai	HTML, CSS, Javascript, XML, DATA Engineer	Chennai	Adecco India Private Limited
DATA Engineer	Oracle, Javascript, HTML, microsoft, HTTP, Analytics, Healthcare...	Bengaluru	ThoughtSpot
Senior Product Designer	Machine learning, Software, Automation, Tools, Business intelligence...	Mumbai	Affinity Global Inc
Software Engineer - Machine Learning	Analytics, Data analysis, Forecasting, Analytical, Business Analyst...	Bengaluru	Gray Matter software Services
Product Marketing Manager	Oracle, Javascript, XML, HTML, Networking, jQuery, MS SQL, SSIS, TIBCO...	Pune	TIBCO Software India Pvt Ltd
Member Technical Staff	Javascript, Linux, Perl, Automation, Python, TIBCO, Troubleshooting...	Pune	TIBCO Software India Pvt Ltd
Senior Cloud Operations Engineer	Acquisition, SQL, SAS, Pivot table, Business analytics, Trend analysis...	Mumbai	TECHCANVASS
Data Analysts	Tools, Semiconductor, Forecasting, Data mining, Ideas, Computer science...	Bengaluru	GLOBALFOUNDRIES Inc
Staff Eng Software & Appl (Data Analytics)	Tools, Data mining, SQL, Data collection, Tracking, Reinsurance, MATLAB...	Noida	Risk Management Solutions, Inc.
Modeler (Growth 1 FY18)	coordination, java, development, j2ee, soa, xml, hibernate, sql, jms, ajax	Bengaluru	Ugam Solutions
Sr. Product Engineer	FMCG, Healthcare, Tools, Social media, Administration, advertising agency...	Delhi	socialcops
Spatial (GIS) Analyst	Market research, Project management, Tools, Business intelligence...	Mumbai	Social Wavelength
Senior Manager Analytics	Pumps, Power electronics, cold storage, Policies, Electrical design...	Bengaluru	Ecofrost Technologies Pvt. Ltd
Sales AM Bangalore	Unix, Windows, Manager Quality Assurance, TIBCO, Selenium, JSON, Service...	Pune	TIBCO Software India Pvt Ltd
Member Technical Staff, QA	HTML, MVC, Service, Monitoring, Front end, UX, Stores, big data, UI...	Bengaluru	Qubol
Front End Engineer India	Linux, data visualization, Python, Machine learning...	Vadodara	Rishabh Software Pvt Ltd
Big Data Developer	Pricing Analyst, Consulting, Tools, Analytical, SPA, SQL, Operations...	Bengaluru	Boomerang Commerce
Pricing Analyst	Pricing Analyst, SQL, Consulting, Analytical, Operations, SPA, Tools...	Bengaluru	Boomerang Commerce
Pricing Analyst	Datastage, Technical support, Python, Production support, Teradata...	Hyderabad	Gap Inc.
BIG DATA DEVELOPER	Machine learning, data science, Hadoop, Python, Open source, Algorithms...	Bengaluru	Aptus Data Labs
Solutiondevelopment Platform Data Science Hadoop And Machine Learning	Digital marketing, Social media, Account management, Google AdWords...	Gurgaon	GroupM Media India Private Ltd.
Motivator | Manager-Search/Performance Marketing	Customer service, Data analysis, SQL, Manager Quality Control...	Chennai	IDP EDUCATION INDIA PVT LTD
Senior Data Analyst	Account management, Tools, Billing, Digital marketing, Forecasting...	Gurgaon	GroupM Media India Private Ltd.
Manager-Ad Operations	Ideas, data security, Machine learning, data science, Business Executive...	Delhi	Visual Website Optimizer
Director of Data Sciences	SQL, Linux, Python, Algorithms, Data mining, Computer science...	Chennai	Fidelity Investments
Manager - Software Engineering - Data Science	Business Analyst, Budget development, project planning...	Delhi, Mumbai	InCred
Business Analyst	Algorithms, Monitoring, Data management, Front end, Machine learning, Tools...	Hyderabad	Novartis Healthcare Pvt. Ltd.
Director Analytics Solutions	Analytics, Ideas, Research, Marketing Executive, Consulting, CV, Sports...	Pune	SG Analytics Pvt Ltd
Professional Experience Education	Technical product configuration, design, integration PHP, MySQL, HTML, C...	Bengaluru, Mumbai	Ugam Solutions
Sr. Product Engineer	Product management, Business strategy, Analytics, Data mining...	Bengaluru	Jumbotail Technologies Pvt. Ltd.
Product Manager	Linux, Shell scripting, Automation, Troubleshooting, Coding...	Bengaluru	Playment
Technical Lead / Engineering Manager	Networking, Data management, big data, Apache, Data analysis...	Bengaluru	Huawei Technologies India Pvt Ltd
Lead BigData Developer	Algorithms, Analytics, Product management, Data mining, Prototype, Business...	Bengaluru	SeedOLabs
PRODUCT MANAGER	Brand management, Digital marketing, Social media, Market analysis...	Bengaluru	SeedOLabs
BRAND MANAGER	Writing, Verbal, Service, Industrial design, Solid works, Rhino, Adobe...	Delhi	91SPRINGBOARD
Product Designer	Tools, Business intelligence, Data mining, SQL, Computer science...	Mumbai	Affinity Global Inc.
Software Engineer Machine Learning	Healthcare, Analytics, Data mining, Computer science, Machine learning...	Faridabad, Delhi	Lybrate
Machine Learning Engineer	Python, SAS, Scheduling, Operations research, Demand forecasting...	Kolkata	Ascend HR Solutions
Operations Research Scientist for A reputed IT Organisation for Kolkat	Software Development Manager, Backend, Analytical, Service, Linux...	Bengaluru	Rivigo Services Private LImited
Software Development Engineer I Backend	Backend, Software Development Engineer II, Analytical, Service, Linux...	Bengaluru	Rivigo Services Private LImited
Software Development Engineer Ii Backend	Software Development Engineer II, Front end, Service, Logistics, Analytical...	Bengaluru	Rivigo Services Private LImited
Software Development Engineer Ii Frontend	Software Development Manager, Front end, Service, Logistics, Analytical...	Bengaluru	Rivigo Services Private LImited
Software Development Engineer I Frontend	algorithms, analytics, machine learning, data analytics, senior level...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Data Analytics	advanced analytics, Retail, Head Business Development, SQL, Oracle, Python,...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Head Advanced Analytics- Retail	business development , fmcg, team management , consultingngo, data analysis...	Delhi	socialcops
Deployment Strategist	Presales, Tools, Analytical, Business intelligence, Data mining...	Hyderabad	Cappius Technologies Pvt. Ltd.
Data Analyst	Oracle, Javascript, jQuery, Project management, microsoft, HTTP, Analytics,...	Bengaluru	ThoughtSpot
MTS - UX (Bangalore, IND)	Core Java, Hibernate, Python, Application development, Troubleshooting...	Bengaluru	JPMorgan Chase
Software Engineering - Java/J2EE	Data Analyst, Chartered Accountant, Tools, Analytical, Data mining, SQL...	Bhilai/Bhillai	Arosys
Data Analyst	Algorithms, Analytics, Data mining, Computer science, Machine learning...	Hyderabad	InsideView Technologies (India) Pvt Ltd.
Manager-Data Engineering	Data modeling, HTTP, Data analysis, Computer science, Tools, Facebook...	Delhi	socialcops
Research & Analysis Consultant	Tools, Analytical, Analytics, Data mining, EMC, Customer engagement...	Bengaluru	Dell International Services India  Private Limited
Data Science Consultant	Analytics, data science, SEO, Tools, Analytical, Forecasting...	Delhi	Chegg Inc.
Data Science Manager (Consumer Analytics)	Analytics, SEO, Tools, Analytical, Forecasting, Business operations...	Delhi	Chegg Inc.
Manager - Consumer Analytics	core java, python, algorithms, co, consulting, matlab, optimization...	Bengaluru, Bengaluru / Bangalore, Other City(s) in Karnataka	Fractal Analytics Ltd
NLP Scientist	SQL, HTML, MySQL, Android, Photoshop, Python, Multithreading, Agile, HTTP...	Mumbai, maharashtra	Adoro
Backend Developer	SQL, HTML, MySQL, Android, Photoshop, Python, Multithreading, Agile, HTTP...	Mumbai, maharashtra	Adoro
Product Designer (UI/UX)	SQL, HTML, MySQL, Android, Photoshop, Python, Multithreading, Agile, HTTP...	Mumbai, maharashtra	Adoro
Senior Android Developer / Android Developer	SQL, HTML, MySQL, Android, Photoshop, Python, Multithreading, Agile, HTTP...	Mumbai, maharashtra	Adoro
Computer Vision Specialist	Tools, CV, MySQL, Software design, Computer science, Machine learning...	Pune	scandid
Machine Learning Engineer	java, php, mysql, perl, python, server, coding, http, methods, nosql	Not specified	ConveGenius Edu Solutions Pvt Ltd
Developer	SEO, Telecom, Javascript, Wordpress, MySQL, Tools, microsoft...	Chennai	Trusting Social
Front-End Web Developer	Tools, Coding, PHP, Javascript, Computer science, Agile, Prototype, UI...	Bengaluru	Noodle.ai
UI Engineering Lead	Information technology, E-learning, Tools, Analytical, Digital marketing...	Noida	Extramarks.com Education Pvt Ltd
Opportunities in Information Technology Extramarks	sql, xml, hibernate, ajax, jsp, jquery, stware development, soa, uml...	Bengaluru	Ugam Solutions
Sr. Product Engineer	Analytical, Analytics, Logistics, Machine learning, Algorithms, Evaluation,...	Mumbai	PIRAMAL ENTERPRISES LTD
Manager - Group Analytics	C, Python, PMP, .NET, HTML, JavaScript, SQL, Oracle, design, PHP, MySQL...	Delhi	SocialCops
Data Storyteller	C, Python, Six Sigma, PMP, .NET, HTML, JavaScript, SQL, Oracle...	Hyderabad, Hyderabad/ Secunderabad	STEELWEDGE TECHNOLOGIES PVT LTD
Senior Software Engineer-Java	tools, instrumentssourcing, data analysis, pm...	Delhi	socialcops
Data Associate	SEO, Tools, business acquisition, PHP, Facebook, HTML, Google Analytics...	Mumbai	QUANTIPHI
Growth Hacker	data science, Director, Analytical, SAS, Intellectual property, Analytics...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Director Data Science	Project management, Client management, NBFC, Publishing, Tools, Analytical,...	Mumbai	Exponentia Datalabs Pvt. Ltd
Project Management	javascript, networking, development, http, website, hiring, pi, tools...	Delhi	socialcops
Software Engineer (Back End)	atl, media planning, digital marketing, social media, development...	Gurgaon	GroupM Media India Private Ltd.
Group Head -  Digital	analytics, automotive, regression, predictive modeling, time series...	Hyderabad	Rinalytics Advisors Pvt. Ltd
Delivery Leader	SAS, Data analysis, SPSS, Logistics, Financial services, SQL, Analytical...	Mumbai	PIRAMAL ENTERPRISES LTD
Manager - Analytics	algorithms, optimization, pricing, schema, azure, profiling, mongodb, nosql...	Delhi	Dev Solutions
Hadoop,Spark,ML NumPY,AZURE Lead	SQL, Javascript, Algorithms, Agile, Service, Enterprise applications...	Hyderabad	Steelwedge Technologies Pvt Ltd
Senior Software Engineer Java	C, Python, PMP, .NET, HTML, JavaScript, SQL, Oracle, design, PHP, MySQL...	Delhi	socialcops
Data Analyst	sql, xml, hibernate, ajax, jsp, jquery, soa, uml, automation...	Bengaluru	Ugam Solutions
Product Engineer	Cognitive , Artificial Intelligence , AI , Machine Learning , NLP	Bengaluru	Happiest Minds Technologies Pvt.Ltd
AI /  Cognitive Developer	coordination, java, development, soa, xml, hibernate, jms, sql...	Bengaluru	Ugam Solutions
Product Engineer	coordination, development, soa, xml, hibernate, jms, sql, design patterns...	Bengaluru	Ugam Solutions
Product Engineer	MySQL, Monitoring, Front end, Data quality, Data processing, MongoDb...	Delhi	Ank Aha Private Limited
Back End Developer	Analytical, Windows, Analytics, SAS, Linux, Unix, SQL, QlikView, Doc, RDBMS	Mumbai	Bigiota Analytics Pvt. Ltd.
Big Data Developer	data science, Analytics, Building, Relationship, level, Technical...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Data Science	Javascript, Android, SAN, MVC, CSS3, Computer science, Tools, MVVM, Email...	Delhi	SnapCare
Frontend React js Developer	Javascript, Android, SAN, Front end, Computer science, Backend, Email...	Delhi	SnapCare
Backend Node js Developer	java, sql, networking, project management, sap bi, sas...	Mumbai	TalentWorx
DSS  SAP BI & Greenplum	Inside sales, Healthcare, Financial services, Consulting, Tools...	Pune	Mobiquity, Inc
Inside Sales Manager	Logistics, GIS, HTML, Automotive, Ajax, GPRS, jQuery, UX, CSS3, NoSQL	Bengaluru	Intellicar Telematics Pvt Ltd
UI Developer (Angular JS)	coordination, java, development, soa, xml, hibernate, jms, sql...	Bengaluru	Ugam Solutions
Sr. Product Engineer	java, sql, xml, hibernate, ajax, jsp, development, jquery, soa, uml	Bengaluru	Ugam Solutions
Product Engineer	coordination, java, development, soa, xml, hibernate, jms, sql...	Bengaluru	Ugam Solutions
Product Engineer	SQL, PHP, Perl, Python, Analytics, Computer science, market data...	Delhi	DigiLantern
Relationship Head - DigiLantern (Domestic + US Market)	coordination, development, soa, xml, hibernate, jms, sql, design patterns...	Bengaluru	Ugam Solutions
Product Engineer	product development, ideas, javascript, prototype, product, ideation...	Mumbai	quora
Software Engineer - Product	Text mining, Senior	Bengaluru	Molecular Connections Private Limited
Graduate or Post Graduate	Time, Packaging, Tools, Wholesale, Social media, Backend, Web development...	Mumbai	greenhandle products pvt. ltd
Employee	Technical product configuration, design, integration PHP, MySQL, HTML, C...	Bengaluru	Intellicar Telematics Pvt Ltd
UI Developer (Angular JS)	Oracle, MySQL, MS SQL, Open source, Scrum, Tools, Data quality, big data...	Mumbai	Nitai Partners
etl developer	C++, Python, Algorithms, Computer science, Image processing...	Mohali	Webtunix Solutions
Junior Machine Learning Engineer	tools, MySQL, Software designMachine learning, Agile, Algorithms, Python...	Pune	scandid
