,City,Job title,Company name,Location,Salary,og_salary_period,salary_category,above_med_sal,technical skills
563,Calgary,Junior Hydrology Technologist,Matrix Solutions Inc.,"Calgary, AB",,,no category,,communication_skills
564,Calgary,"GIS Design Technician - Calgary, AB & Victoria, BC",CH2M,"Calgary, AB",,,no category,,python api sql database
565,Calgary,Project Manager Assistant- Calgary,Maxxam Analytics,"Calgary, AB",,,no category,,communication_skills go excel written_communication
566,Calgary,Environmental Scientist/ Environmental Technician,Dillon Consulting,"Calgary, AB",,,no category,,written_communication databases
567,Calgary,Biologist/Environmental Scientist/ Environmental Technician,Dillon Consulting,"Calgary, AB",,,no category,,communication_skills written_communication databases
568,Calgary,"Bioinformatician, Dean's Office, Faculty of Nursing",The University of Calgary,"Calgary, AB",,,no category,,communication_skills data_visualization java unix visualization c_lang sql written_communication databases perl database scripting
569,Calgary,Intermediate Project Technician/Scientist,WSP,"Calgary, AB",,,no category,,communication_skills
570,Calgary,Junior Wildlife Biologist #03-WL-1801-C,Millennium EMS Solutions,"Calgary, AB",,,no category,,databases
571,Calgary,Project Manager II (CET)- Calgary Environmental,Maxxam Analytics,"Calgary, AB",,,no category,,communication_skills go marketing excel written_communication databases
572,Calgary,Intermediate Water Quality Modeller,Golder Associates,"Calgary, AB",,,no category,,communication_skills
573,Calgary,Research Project Manager,Feedlot Health Management Services Ltd.,"Okotoks, AB",,,no category,,communication_skills excel sql database
574,Calgary,Accountant – Robotics Manufacturing Automation,ATTAbotics Inc.,"Calgary, AB",,,no category,,excel
575,Calgary,Oracle HCM Application Delivery Analyst,Stantec,"Calgary, AB",,,no category,,communication_skills excel written_communication cloud
576,Calgary,Junior Geotechnical Engineer - Calgary,Tetra Tech,"Calgary, AB",,,no category,,communication_skills
577,Calgary,Junior CAD Technician,Golder Associates,"Calgary, AB",,,no category,,communication_skills written_communication
578,Calgary,"Environmental Data Analyst, #09-DM-1803-C One Year Fulltime Temporary Position",Millennium EMS Solutions,"Calgary, AB",,,no category,,
579,Calgary,"Software Engineer, Machine Learning, Artificial Intelligence, ATB Innovation Calgary, Edmonton or Toronto",ATB Financial,"Calgary, AB",,,no category,,python matlab communication_skills go java statistics machine_learning artificial_intelligence sql mathematics javascript databases agile algorithms
580,Calgary,"Software Engineer, Augmented Reality, ATB Innovation Calgary, Edmonton or Toronto",ATB Financial,"Calgary, AB",,,no category,,python communication_skills go java c_lang javascript agile
581,Calgary,Marketing Communications and Events Coordinator,Maxxam Analytics,"Calgary, AB",,,no category,,marketing excel
582,Calgary,"Full stack Developer/Software Engineer| ATB Innovation Calgary, Edmonton or Toronto",ATB Financial,"Calgary, AB",,,no category,,python communication_skills go java chash_lang javascript agile
583,Waterloo,Data Scientist - Innovation,Intelligent Mechatronic System Inc,"Waterloo, ON",,,no category,,tableau python data_visualization java r_lang statistics machine_learning cassandra visualization hadoop spss nosql data_mining databases sas algorithms
584,Waterloo,Applied Machine-Learning Scientist,RSVP Technologies Inc.,"Waterloo, ON",,,no category,,machine_learning neural_networks written_communication natural_language_processing nlp
585,Waterloo,Data Analyst-2,Manulife Financial,"Waterloo, ON",,,no category,,python java r_lang marketing visualization sql databases database etl
586,Waterloo,Data Analyst-2,Manulife,"Waterloo, ON",,,no category,,python java r_lang marketing visualization sql databases database etl
587,Waterloo,Data Scientist,Sun Life Financial,"Waterloo, ON",,,no category,,python machine_learning deep_learning sql database sas
588,Waterloo,Student Research Collaboration,Google,"Waterloo, ON",,,no category,,python matlab java machine_learning neural_networks artificial_intelligence deep_learning natural_language_processing data_mining
589,Waterloo,Computational Scientist,Perimeter,"Waterloo, ON",,,no category,,python communication_skills data_visualization machine_learning visualization mathematics written_communication algorithms
590,Waterloo,Machine-Learning Engineer,RSVP Technologies Inc.,"Waterloo, ON",,,no category,,python java machine_learning neural_networks deep_learning written_communication natural_language_processing algorithm nlp
591,Waterloo,Data Science Team Lead,"Kik Interactive, Inc.","Waterloo, ON",,,no category,,python machine_learning deep_learning sql spark nlp
592,Waterloo,"Director, Analytics Validation",Sun Life Financial,"Waterloo, ON",,,no category,,python machine_learning hadoop deep_learning spark sas algorithms
593,Waterloo,Senior Data Scientist,Primal,"Kitchener, ON",,,no category,,scala machine_learning artificial_intelligence nosql natural_language_processing javascript cloud spark nlp
594,Waterloo,Process Engineering Specialist,Teledyne DALSA,"Waterloo, ON",,,no category,,communication_skills
595,Waterloo,"AI Developer – Waterloo, Ontario",Magnet Forensics,"Waterloo, ON",,,no category,,python cpp_lang machine_learning deep_learning chash_lang chash_lang natural_language_processing agile tensorflow
596,Waterloo,"Director, Data Science",Sun Life Financial,"Waterloo, ON",,,no category,,tableau python machine_learning excel visualization hadoop deep_learning sql agile database sas algorithms
597,Waterloo,Lead Scientist,Nicoya Lifesciences,"Kitchener, ON",,,no category,,communication_skills
598,Waterloo,Principal Software Developer,Oracle,"Kitchener, ON",,,no category,,python cpp_lang java machine_learning api unix sql databases agile database
599,Waterloo,Centre for the Universe Honorary Postdoctoral Fellowships,Perimeter Institute for Theoretical Physics,"Waterloo, ON",,,no category,,
600,Waterloo,"AI Developer – Ottawa, Ontario",Magnet Forensics,"Waterloo, ON",,,no category,,python cpp_lang machine_learning deep_learning chash_lang chash_lang natural_language_processing agile tensorflow
601,Waterloo,Research Scientist - Engineer,Ingenia Polymers,"Brantford, ON",,,no category,,marketing
602,Waterloo,Test Engineering,Sci-Lab Materials Testing Inc.,"Kitchener-Waterloo, ON",,,no category,,
603,Waterloo,Technical Specialist - Hadoop,Manulife Financial,"Waterloo, ON",,,no category,,python communication_skills scala hbase java linux hadoop hive shell_scripting sql databases agile database scripting pig cloud spark etl
604,Waterloo,Technical Specialist - Hadoop,Manulife,"Waterloo, ON",,,no category,,python communication_skills scala hbase java linux hadoop hive shell_scripting sql databases agile database scripting pig cloud spark etl
605,Waterloo,Agronomic Research Specialist,MONSANTO,"Guelph, ON",,,no category,,
606,Waterloo,Marketing Strategist,Sun Life Financial,"Waterloo, ON",,,no category,,marketing agile
607,Waterloo,Junior Environmental Engineer/Scientist - Geoscience,RWDI,"Guelph, ON",,,no category,,communication_skills excel
608,Waterloo,Marketing Coordinator,Nicoya Lifesciences,"Kitchener, ON",,,no category,,communication_skills marketing written_communication project_management
609,Waterloo,Environmental Engineer /Scientist (Markham or Guelph),AECOM,"Guelph, ON",,,no category,,communication_skills excel
610,Waterloo,Account Executive (Technical Sales),Nicoya Lifesciences,"Kitchener, ON",,,no category,,communication_skills marketing database
611,Waterloo,"Senior Scientist, Risk Assessment and Industrial hygiene",AECOM,"Guelph, ON",,,no category,,project_management
612,Halifax,Scientist (or higher),Solid State Pharma Inc.,"Halifax, NS",,,no category,,communication_skills
613,Halifax,Lab Technician - Microbiology,AGAT Laboratories,"Dartmouth, NS",,,no category,,
614,Halifax,Junior Environmental Scientist,Golder Associates,"Dartmouth, NS",,,no category,,excel
615,Halifax,Process Development Engineer (Thermoforming),Metamaterial Technologies Inc.,"Dartmouth, NS",,,no category,,go
616,Halifax,Integrated Logistics Engineer,L-3 Communications,"Halifax, NS",,,no category,,databases
617,Halifax,Postdoctoral Fellow - MOM-LINC Lab,IWK Health Centre,"Halifax, NS",,,no category,,communication_skills excel spss databases sas
618,Halifax,Embedded Programmer,Omnitech Electronics Incorporated,"Dartmouth, NS",,,no category,,communication_skills cpp_lang statistics git linux c_lang algorithms
619,Halifax,"Director, GMP Process Development Biologics",Summit Search Group,"Halifax, NS",,,no category,,communication_skills api project_management
620,Ottawa,Jr Data Scientist,Trend Micro,"Ottawa, ON",,,no category,,python communication_skills aws r_lang statistics machine_learning cassandra linux hadoop deep_learning sql nosql databases agile database cloud algorithms
621,Ottawa,Data Scientist: Advanced Analytics,IBM,"Ottawa, ON",,,no category,,python cpp_lang hbase java statistics machine_learning hadoop hive spss data_mining sas algorithms
622,Ottawa,Data Scientist,ZetaTango,"Ottawa, ON",,,no category,,python r_lang statistics git machine_learning excel pandas linux artificial_intelligence mathematics ruby agile cloud algorithms
623,Ottawa,Data Scientist,ZetaTango Technology Inc,"Ottawa, ON",,,no category,,python statistics git machine_learning pandas linux mathematics agile cloud algorithms
624,Ottawa,Machine Learning Specialist / Data Scientist,KodaCloud,"Ottawa, ON",,,no category,,python r_lang marketing statistics machine_learning neural_networks visualization deep_learning mathematics tensorflow cloud
625,Ottawa,Data Analyst,Gastops Ltd.,"Ottawa, ON",,,no category,,python matlab statistics machine_learning mathematics algorithm algorithms
626,Ottawa,Machine Learning Specialist / Data Scientist,Art2Wave,"Ottawa, ON",,,no category,,python r_lang marketing statistics machine_learning neural_networks visualization deep_learning mathematics tensorflow cloud
627,Ottawa,Data Scientist,Sitecore,"Ottawa, ON",,,no category,,r_lang marketing statistics machine_learning data_mining algorithms
628,Ottawa,Distributed Data Services Framework Engineer,Apple,"Ottawa, ON",,,no category,,communication_skills cpp_lang unix c_lang
629,Ottawa,Business Intelligence Report Developer & Data Analyst,Mitel,"Kanata, ON",,,no category,,tableau excel sql data_mining databases project_management etl
630,Ottawa,Junior Water Quality Modeller,Golder Associates,"Ottawa, ON",,,no category,,communication_skills excel
631,Ottawa,Data Scientist,TRM Technologies Inc.,"Ottawa, ON",,,no category,,tableau python matlab java r_lang statistics machine_learning hadoop spss sql data_mining databases sas algorithms
632,Ottawa,Data Scientist - Hadoop,Capital Ridge,"Ottawa, ON",,,no category,,communication_skills cassandra hadoop sql database cloud
633,Ottawa,Senior Data Scientist,LeverageTek,"Ottawa, ON",,,no category,,tableau python matlab java r_lang statistics machine_learning hadoop spss sql data_mining databases sas algorithms
634,Ottawa,Project/Business Systems Analyst,TravelCLICK,"Ottawa, ON",,,no category,,communication_skills marketing linux unix shell_scripting sql agile perl project_management scripting
635,Ottawa,Summer/Fall Co-op: Project Management Assistant,NOKIA,"Ottawa, ON",,,no category,,marketing excel project_management cloud
636,Ottawa,Junior Field Technician / Technologist,GEMTEC,"Ottawa, ON",,,no category,,communication_skills excel
637,Ottawa,Reporting Developer Nokia Software,NOKIA,"Ottawa, ON",,,no category,,tableau sql nosql written_communication javascript databases database cloud
638,Ottawa,Junior / Intermediate Laboratory Technician / Technologist,GEMTEC,"Ottawa, ON",,,no category,,communication_skills
639,Ottawa,Integrated Logistics Engineer,L-3 Communications,"Ottawa, ON",,,no category,,databases
